Average_MAG_SPS_Hz,669.018
MAG_Time_sec,Mag_X_raw,Mag_Y_raw,Mag_Z_raw
0.000215,-2244,912,-5394
0.001163,-2248,932,-5434
0.002108,-2158,936,-5477
0.003054,-2130,918,-5527
0.004,-2150,892,-5464
0.004947,-2134,892,-5475
0.0059,-2174,926,-5460
0.006842,-2194,938,-5474
0.007787,-2174,938,-5451
0.008734,-2168,906,-5457
0.009681,-2154,936,-5442
0.010628,-2178,918,-5492
0.011576,-2214,902,-5491
0.01252,-2208,900,-5482
0.013469,-2186,906,-5423
0.014418,-2208,940,-5409
0.01536,-2216,926,-5472
0.016307,-2142,932,-5476
0.017253,-2200,904,-5444
0.0182,-2204,930,-5467
0.019146,-2192,914,-5465
0.020094,-2184,924,-5444
0.02104,-2156,912,-5514
0.021986,-2224,980,-5451
0.022934,-2224,900,-5436
0.023885,-2182,918,-5401
0.024827,-2214,876,-5471
0.025775,-2214,948,-5397
0.02672,-2202,956,-5461
0.027667,-2164,920,-5452
0.028614,-2212,976,-5496
0.029562,-2194,898,-5448
0.030511,-2174,924,-5434
0.031456,-2184,962,-5435
0.032402,-2184,904,-5438
0.033349,-2208,938,-5434
0.034296,-2206,904,-5407
0.035243,-2172,922,-5375
0.03619,-2228,902,-5479
0.037137,-2228,962,-5408
0.038083,-2200,938,-5472
0.03903,-2220,958,-5464
0.039977,-2210,946,-5485
0.040923,-2210,906,-5390
0.04187,-2202,952,-5478
0.042817,-2222,956,-5428
0.043762,-2250,902,-5376
0.044707,-2188,962,-5428
0.045654,-2192,978,-5465
0.0466,-2178,946,-5404
0.047547,-2188,940,-5399
0.048493,-2182,912,-5474
0.049439,-2162,930,-5515
0.050386,-2182,982,-5434
0.051333,-2168,926,-5437
0.052279,-2166,966,-5436
0.053224,-2182,974,-5381
0.05417,-2206,986,-5427
0.055117,-2234,974,-5484
0.056063,-2164,980,-5482
0.057011,-2192,920,-5464
0.057956,-2190,938,-5469
0.058902,-2192,934,-5568
0.059849,-2208,966,-5439
0.060795,-2214,946,-5398
0.061741,-2158,1002,-5404
0.062692,-2164,958,-5423
0.063634,-2192,986,-5443
0.06458,-2192,950,-5424
0.065528,-2192,936,-5425
0.066474,-2210,948,-5440
0.06742,-2210,956,-5403
0.068366,-2166,958,-5439
0.069312,-2192,972,-5416
0.070257,-2134,932,-5409
0.071205,-2172,888,-5423
0.072153,-2168,932,-5448
0.073098,-2188,962,-5402
0.074046,-2182,920,-5461
0.074997,-2204,898,-5509
0.075939,-2166,940,-5472
0.076885,-2188,910,-5439
0.077832,-2230,960,-5468
0.078779,-2188,924,-5436
0.079727,-2218,946,-5398
0.080673,-2134,966,-5498
0.081619,-2152,958,-5509
0.082566,-2188,938,-5417
0.083512,-2188,926,-5455
0.084459,-2156,944,-5442
0.085404,-2166,976,-5428
0.08635,-2160,954,-5494
0.087297,-2210,972,-5494
0.088243,-2150,972,-5437
0.089188,-2180,928,-5492
0.090136,-2226,952,-5417
0.091082,-2156,944,-5460
0.092028,-2180,932,-5443
0.092975,-2174,944,-5444
0.093922,-2168,940,-5512
0.094871,-2166,972,-5517
0.095815,-2184,922,-5491
0.106228,-2198,936,-5397
0.107179,-2198,980,-5468
0.108123,-2188,912,-5484
0.109068,-2220,942,-5373
0.110016,-2168,940,-5499
0.110963,-2200,956,-5459
0.11191,-2196,956,-5455
0.112857,-2198,960,-5469
0.113802,-2216,940,-5478
0.114748,-2154,914,-5454
0.115696,-2174,928,-5423
0.116641,-2138,916,-5411
0.117588,-2146,926,-5446
0.118534,-2216,920,-5456
0.11948,-2168,956,-5400
0.120427,-2228,952,-5417
0.121374,-2202,922,-5383
0.122321,-2202,924,-5420
0.123265,-2158,910,-5424
0.124211,-2184,930,-5460
0.125157,-2234,934,-5385
0.126103,-2202,934,-5382
0.127053,-2222,960,-5395
0.127997,-2192,938,-5477
0.128943,-2180,978,-5444
0.129889,-2196,908,-5453
0.130836,-2212,946,-5456
0.131782,-2186,932,-5440
0.132728,-2176,922,-5388
0.133675,-2212,950,-5428
0.134621,-2186,944,-5420
0.135569,-2170,924,-5417
0.136515,-2154,934,-5477
0.137462,-2196,950,-5461
0.138408,-2192,956,-5504
0.139356,-2222,980,-5499
0.140301,-2186,950,-5449
0.141247,-2184,952,-5447
0.142193,-2208,944,-5441
0.14314,-2214,904,-5435
0.144086,-2202,922,-5514
0.145032,-2234,960,-5480
0.145978,-2202,918,-5431
0.146924,-2168,934,-5415
0.147871,-2198,916,-5414
0.148819,-2192,944,-5498
0.149765,-2212,924,-5498
0.150709,-2188,932,-5447
0.151656,-2234,948,-5460
0.152602,-2170,946,-5494
0.153548,-2180,948,-5421
0.154497,-2210,946,-5451
0.155442,-2182,936,-5524
0.15639,-2182,956,-5520
0.157333,-2206,936,-5486
0.158279,-2188,912,-5467
0.159227,-2168,926,-5448
0.160173,-2182,930,-5407
0.161119,-2164,964,-5473
0.162066,-2178,968,-5402
0.163012,-2198,966,-5507
0.163959,-2210,878,-5480
0.164905,-2184,954,-5508
0.165851,-2236,938,-5416
0.166798,-2174,946,-5528
0.167744,-2180,944,-5514
0.168691,-2148,960,-5438
0.169637,-2164,944,-5445
0.170584,-2140,898,-5450
0.17153,-2208,938,-5360
0.172476,-2160,926,-5462
0.173423,-2152,954,-5443
0.174369,-2188,914,-5475
0.175315,-2228,922,-5489
0.176262,-2204,900,-5479
0.177209,-2254,970,-5419
0.178154,-2158,982,-5396
0.179101,-2144,938,-5443
0.180048,-2176,948,-5362
0.180996,-2172,960,-5513
0.181946,-2196,956,-5430
0.182888,-2152,940,-5457
0.183836,-2194,946,-5479
0.184782,-2162,992,-5435
0.185728,-2186,936,-5436
0.186677,-2190,958,-5486
0.187621,-2214,958,-5458
0.188568,-2132,928,-5429
0.204659,-2184,932,-5389
0.205606,-2186,938,-5466
0.206553,-2194,956,-5461
0.207499,-2190,892,-5436
0.208446,-2156,944,-5447
0.209393,-2122,952,-5480
0.21034,-2156,938,-5478
0.211286,-2190,976,-5403
0.212233,-2194,938,-5430
0.213181,-2174,920,-5369
0.214126,-2194,926,-5433
0.215072,-2190,926,-5429
0.21602,-2156,908,-5429
0.216966,-2164,942,-5418
0.217913,-2198,962,-5500
0.218863,-2232,960,-5435
0.219806,-2196,930,-5446
0.220753,-2236,956,-5505
0.2217,-2214,912,-5444
0.222645,-2218,972,-5475
0.223595,-2186,964,-5434
0.224538,-2184,930,-5437
0.225486,-2180,960,-5458
0.226434,-2220,984,-5474
0.227378,-2162,908,-5368
0.228325,-2236,994,-5415
0.229272,-2186,946,-5418
0.230219,-2202,992,-5428
0.231166,-2232,952,-5438
0.232111,-2210,976,-5425
0.233058,-2176,974,-5431
0.234005,-2198,958,-5478
0.234953,-2204,980,-5434
0.235899,-2202,990,-5459
0.236844,-2140,996,-5433
0.237792,-2170,966,-5451
0.238738,-2196,968,-5440
0.239684,-2174,908,-5457
0.240636,-2214,954,-5497
0.241579,-2200,958,-5422
0.242525,-2196,946,-5456
0.243473,-2192,938,-5463
0.244419,-2182,982,-5493
0.245368,-2206,1002,-5475
0.246313,-2170,960,-5456
0.247261,-2194,924,-5425
0.248206,-2202,936,-5410
0.249154,-2210,966,-5471
0.250101,-2202,936,-5399
0.251046,-2190,972,-5436
0.251994,-2214,974,-5432
0.252939,-2208,908,-5467
0.253887,-2166,960,-5407
0.254833,-2224,922,-5438
0.25578,-2214,918,-5479
0.256726,-2182,954,-5453
0.257672,-2212,948,-5462
0.258618,-2226,932,-5539
0.259567,-2194,928,-5490
0.260516,-2184,952,-5470
0.261462,-2190,960,-5485
0.262407,-2222,904,-5436
0.263353,-2216,942,-5411
0.264299,-2222,932,-5449
0.265249,-2232,926,-5378
0.266194,-2226,926,-5418
0.26714,-2244,916,-5418
0.268087,-2218,944,-5408
0.269034,-2254,926,-5371
0.269984,-2192,960,-5412
0.270928,-2174,904,-5437
0.271875,-2192,924,-5391
0.272821,-2176,962,-5437
0.273768,-2198,924,-5414
0.274714,-2168,958,-5380
0.275662,-2210,998,-5382
0.276608,-2178,930,-5423
0.277556,-2222,958,-5393
0.278503,-2198,924,-5429
0.279449,-2202,924,-5461
0.280396,-2188,902,-5486
0.281343,-2196,952,-5456
0.28229,-2184,946,-5462
0.283237,-2202,972,-5441
0.284183,-2204,916,-5449
0.28513,-2192,956,-5365
0.286077,-2188,936,-5493
0.287026,-2188,984,-5383
0.287971,-2222,888,-5446
0.288917,-2192,928,-5430
0.289864,-2242,934,-5461
0.290811,-2212,908,-5409
0.291762,-2210,994,-5517
0.292704,-2210,908,-5444
0.293651,-2202,938,-5418
0.294597,-2194,862,-5416
0.295543,-2234,940,-5434
0.296491,-2196,968,-5409
0.310688,-2166,940,-5382
0.311637,-2140,948,-5484
0.312581,-2184,960,-5370
0.313528,-2184,954,-5396
0.314474,-2136,970,-5400
0.315421,-2206,990,-5410
0.316367,-2166,986,-5390
0.317314,-2170,948,-5401
0.31826,-2168,958,-5483
0.31921,-2152,942,-5441
0.320154,-2134,966,-5416
0.321101,-2210,960,-5367
0.322047,-2152,944,-5438
0.322994,-2220,948,-5475
0.323942,-2196,968,-5436
0.324888,-2174,966,-5413
0.325834,-2150,944,-5438
0.326783,-2164,932,-5319
0.327728,-2198,936,-5400
0.32868,-2212,976,-5402
0.329621,-2192,958,-5416
0.330569,-2218,952,-5381
0.331514,-2212,940,-5468
0.332461,-2190,952,-5379
0.333408,-2220,954,-5518
0.334356,-2166,936,-5457
0.335301,-2228,962,-5456
0.336247,-2200,918,-5499
0.337193,-2234,944,-5489
0.338142,-2196,968,-5405
0.339087,-2174,918,-5481
0.340033,-2230,924,-5412
0.340981,-2228,986,-5439
0.341927,-2222,942,-5439
0.342872,-2162,942,-5411
0.343818,-2198,994,-5433
0.344764,-2246,932,-5410
0.34571,-2236,946,-5483
0.346657,-2212,940,-5377
0.347603,-2224,988,-5392
0.348549,-2180,916,-5437
0.349495,-2196,982,-5421
0.350443,-2172,926,-5432
0.351389,-2182,930,-5391
0.352343,-2192,964,-5410
0.353282,-2202,944,-5362
0.354227,-2118,956,-5406
0.355173,-2190,960,-5457
0.356123,-2168,950,-5378
0.357067,-2212,952,-5367
0.358013,-2148,930,-5427
0.358961,-2176,928,-5437
0.359906,-2146,942,-5467
0.360856,-2184,942,-5434
0.361799,-2174,934,-5407
0.362747,-2132,968,-5452
0.363694,-2178,910,-5457
0.36464,-2186,946,-5429
0.365588,-2154,916,-5475
0.366534,-2194,938,-5423
0.367481,-2178,914,-5430
0.368429,-2152,956,-5385
0.369373,-2156,950,-5409
0.370321,-2200,914,-5469
0.371267,-2188,932,-5423
0.372214,-2194,984,-5432
0.373159,-2140,916,-5425
0.374107,-2202,962,-5444
0.375052,-2196,948,-5332
0.375999,-2172,898,-5401
0.376945,-2232,974,-5361
0.377892,-2182,966,-5387
0.378838,-2218,978,-5438
0.379784,-2156,974,-5326
0.38073,-2176,1012,-5378
0.381678,-2180,954,-5512
0.382623,-2158,952,-5361
0.38357,-2172,928,-5381
0.384516,-2202,944,-5386
0.385463,-2186,962,-5406
0.386409,-2138,916,-5402
0.387355,-2204,912,-5406
0.388304,-2192,932,-5479
0.389249,-2226,946,-5361
0.390195,-2192,958,-5448
0.391141,-2236,970,-5416
0.392088,-2200,962,-5469
0.39304,-2170,940,-5434
0.39398,-2232,938,-5440
0.40723,-2138,942,-5449
0.408178,-2136,910,-5478
0.409123,-2204,942,-5450
0.41007,-2174,924,-5391
0.411016,-2138,934,-5424
0.411962,-2154,958,-5392
0.41291,-2184,886,-5417
0.413857,-2176,932,-5360
0.414809,-2164,928,-5370
0.41575,-2150,928,-5360
0.416697,-2178,950,-5346
0.417646,-2178,954,-5470
0.418591,-2150,928,-5370
0.419538,-2152,952,-5435
0.420487,-2154,976,-5396
0.421431,-2144,932,-5388
0.422379,-2124,914,-5372
0.423324,-2184,948,-5466
0.42427,-2166,942,-5364
0.425221,-2162,916,-5415
0.426164,-2188,902,-5383
0.42711,-2186,930,-5393
0.428057,-2172,938,-5351
0.429005,-2210,942,-5444
0.429951,-2180,928,-5429
0.430899,-2138,946,-5362
0.431844,-2194,926,-5429
0.432791,-2162,942,-5504
0.433737,-2160,936,-5395
0.434683,-2124,958,-5487
0.435631,-2138,956,-5417
0.436577,-2142,946,-5465
0.437523,-2162,964,-5415
0.43847,-2166,992,-5407
0.439418,-2230,956,-5489
0.440364,-2168,924,-5439
0.44131,-2166,968,-5458
0.442256,-2134,980,-5436
0.443201,-2170,972,-5460
0.444147,-2130,1004,-5468
0.445096,-2194,974,-5445
0.446041,-2172,952,-5420
0.446986,-2190,952,-5397
0.447933,-2160,972,-5438
0.448879,-2154,970,-5383
0.449825,-2170,930,-5435
0.450773,-2194,934,-5385
0.451717,-2210,908,-5446
0.452664,-2186,936,-5496
0.45361,-2182,934,-5481
0.454557,-2204,904,-5479
0.455502,-2212,918,-5424
0.45645,-2166,926,-5496
0.457397,-2142,908,-5427
0.458343,-2182,930,-5390
0.459289,-2208,966,-5409
0.460235,-2188,958,-5524
0.461183,-2156,954,-5480
0.462129,-2222,928,-5449
0.463077,-2150,926,-5408
0.464022,-2166,944,-5454
0.464968,-2174,976,-5458
0.465913,-2210,976,-5449
0.466859,-2164,970,-5451
0.467808,-2188,936,-5413
0.468752,-2124,938,-5443
0.469699,-2164,912,-5450
0.470647,-2202,938,-5453
0.471591,-2170,944,-5469
0.47254,-2190,928,-5380
0.473485,-2160,926,-5498
0.474432,-2162,976,-5490
0.475379,-2202,940,-5474
0.476324,-2182,974,-5460
0.47727,-2178,986,-5459
0.478215,-2184,932,-5433
0.479164,-2174,964,-5380
0.480111,-2164,926,-5489
0.481056,-2180,988,-5379
0.482002,-2160,952,-5403
0.482949,-2154,950,-5405
0.483896,-2142,960,-5440
0.484843,-2158,916,-5398
0.485789,-2190,944,-5411
0.486736,-2160,958,-5433
0.487684,-2178,950,-5392
0.488628,-2160,956,-5425
0.489574,-2194,934,-5396
0.490521,-2188,952,-5390
0.491468,-2166,950,-5386
0.492415,-2164,946,-5442
0.493361,-2220,964,-5478
0.494308,-2174,960,-5431
0.495255,-2206,990,-5440
0.496201,-2194,956,-5491
0.497149,-2166,914,-5480
0.498095,-2236,918,-5383
0.499042,-2204,960,-5429
0.499989,-2170,940,-5416
0.500934,-2154,938,-5368
0.501881,-2152,908,-5436
0.502827,-2148,928,-5390
0.516078,-2164,926,-5386
0.517025,-2172,912,-5471
0.517971,-2126,932,-5473
0.518918,-2150,952,-5464
0.519864,-2144,930,-5503
0.520811,-2196,960,-5484
0.521757,-2214,910,-5491
0.522704,-2184,910,-5471
0.523653,-2194,952,-5482
0.524596,-2164,936,-5470
0.525544,-2192,926,-5465
0.52649,-2182,960,-5482
0.527438,-2182,906,-5481
0.528383,-2188,910,-5474
0.529329,-2150,900,-5466
0.530276,-2144,932,-5459
0.531222,-2246,936,-5457
0.532169,-2136,904,-5457
0.533116,-2184,942,-5400
0.534062,-2142,954,-5455
0.535008,-2202,956,-5387
0.535955,-2150,960,-5363
0.536901,-2172,894,-5416
0.537847,-2198,914,-5404
0.538793,-2172,992,-5371
0.539739,-2230,924,-5435
0.540685,-2170,902,-5378
0.541632,-2178,910,-5490
0.542578,-2170,928,-5413
0.543523,-2182,882,-5382
0.544469,-2144,968,-5460
0.545415,-2244,944,-5487
0.546363,-2226,948,-5410
0.547307,-2168,922,-5440
0.548254,-2210,954,-5476
0.5492,-2218,950,-5580
0.550146,-2244,948,-5432
0.551092,-2188,1000,-5477
0.552039,-2184,952,-5549
0.552985,-2182,1002,-5456
0.553932,-2206,976,-5423
0.55488,-2210,938,-5337
0.555825,-2210,918,-5425
0.556772,-2202,934,-5439
0.557725,-2184,932,-5430
0.558666,-2182,890,-5370
0.559613,-2202,940,-5502
0.560559,-2158,914,-5444
0.561505,-2192,972,-5378
0.562452,-2192,898,-5499
0.563398,-2192,920,-5449
0.564345,-2208,952,-5383
0.565291,-2206,924,-5476
0.566236,-2176,936,-5445
0.567189,-2198,932,-5437
0.568129,-2160,930,-5423
0.569077,-2182,922,-5393
0.570022,-2174,942,-5470
0.570969,-2212,922,-5435
0.571915,-2188,912,-5449
0.572862,-2232,934,-5381
0.573808,-2188,890,-5392
0.574754,-2208,906,-5392
0.5757,-2262,926,-5422
0.576651,-2220,898,-5401
0.577594,-2200,912,-5477
0.57854,-2228,924,-5400
0.579486,-2188,902,-5403
0.580431,-2180,896,-5383
0.581379,-2162,918,-5408
0.582324,-2184,922,-5400
0.583269,-2146,934,-5441
0.584216,-2204,926,-5381
0.585162,-2218,872,-5418
0.58611,-2200,888,-5410
0.587057,-2208,880,-5508
0.588001,-2198,916,-5355
0.588947,-2216,964,-5402
0.589894,-2226,932,-5450
0.59084,-2172,878,-5471
0.591789,-2182,930,-5432
0.592733,-2178,918,-5491
0.59368,-2204,902,-5478
0.594626,-2186,902,-5430
0.595574,-2186,952,-5425
0.59652,-2214,944,-5418
0.597466,-2184,936,-5417
0.598412,-2180,932,-5442
0.599358,-2172,946,-5433
0.600304,-2174,932,-5428
0.611662,-2216,900,-5461
0.612608,-2168,928,-5515
0.613557,-2172,914,-5488
0.614501,-2146,906,-5394
0.615447,-2184,936,-5403
0.616394,-2146,962,-5505
0.61734,-2174,944,-5472
0.618288,-2184,854,-5522
0.619235,-2146,950,-5472
0.620181,-2178,928,-5409
0.621127,-2170,900,-5474
0.622074,-2166,922,-5426
0.623021,-2192,918,-5449
0.623969,-2180,904,-5485
0.624915,-2210,918,-5444
0.625861,-2196,978,-5447
0.626807,-2150,962,-5510
0.627753,-2222,932,-5437
0.628698,-2174,978,-5508
0.629645,-2164,954,-5415
0.630592,-2194,920,-5488
0.63154,-2186,982,-5505
0.632486,-2194,970,-5445
0.633432,-2164,952,-5488
0.634379,-2196,946,-5456
0.635326,-2182,960,-5519
0.636278,-2146,1034,-5480
0.63722,-2226,966,-5489
0.638165,-2228,916,-5536
0.639112,-2216,968,-5449
0.640059,-2160,968,-5364
0.64101,-2132,934,-5409
0.641952,-2184,920,-5459
0.642898,-2180,950,-5426
0.643846,-2192,952,-5492
0.644792,-2184,944,-5493
0.645738,-2188,912,-5415
0.646687,-2178,924,-5438
0.647633,-2166,934,-5502
0.64858,-2232,892,-5414
0.649525,-2192,942,-5487
0.650473,-2164,962,-5410
0.651418,-2166,958,-5443
0.652365,-2220,942,-5433
0.653312,-2162,956,-5393
0.654258,-2168,922,-5449
0.655205,-2208,950,-5488
0.656155,-2182,910,-5482
0.657098,-2158,968,-5482
0.658044,-2180,914,-5548
0.65899,-2232,952,-5445
0.659937,-2172,940,-5499
0.660886,-2190,948,-5438
0.66183,-2138,962,-5483
0.662776,-2190,962,-5492
0.663723,-2130,964,-5493
0.664669,-2180,922,-5550
0.665616,-2174,926,-5515
0.666562,-2162,964,-5539
0.667509,-2192,926,-5483
0.668455,-2202,906,-5453
0.669402,-2184,962,-5462
0.670349,-2192,1004,-5448
0.671295,-2182,942,-5501
0.672241,-2186,972,-5443
0.673191,-2164,962,-5424
0.674136,-2186,944,-5448
0.675082,-2208,922,-5467
0.676029,-2186,960,-5393
0.676975,-2158,952,-5446
0.677921,-2190,966,-5433
0.678868,-2236,1020,-5394
0.679815,-2172,936,-5436
0.680761,-2186,956,-5473
0.681708,-2174,954,-5447
0.682656,-2198,918,-5406
0.683601,-2156,936,-5444
0.684548,-2180,948,-5432
0.685494,-2164,1004,-5422
0.686441,-2148,956,-5421
0.687386,-2172,952,-5421
0.688333,-2228,938,-5396
0.689279,-2168,958,-5399
0.690225,-2174,944,-5384
0.691172,-2170,968,-5449
0.692118,-2172,960,-5352
0.693066,-2178,1014,-5434
0.694011,-2186,984,-5498
0.694958,-2142,1018,-5337
0.695904,-2174,960,-5431
0.69685,-2174,962,-5388
0.697797,-2184,1002,-5405
0.698744,-2198,966,-5410
0.69969,-2190,982,-5437
0.700636,-2114,962,-5371
0.701584,-2156,1002,-5418
0.70253,-2198,972,-5402
0.703477,-2202,946,-5399
0.704423,-2196,978,-5437
0.705371,-2146,996,-5425
0.706317,-2168,960,-5456
0.707263,-2154,946,-5494
0.70821,-2176,952,-5493
0.716724,-2178,980,-5490
0.71767,-2184,964,-5498
0.718616,-2166,984,-5495
0.719562,-2110,984,-5488
0.720511,-2188,948,-5479
0.721456,-2154,944,-5489
0.722402,-2128,948,-5497
0.723347,-2154,924,-5452
0.724294,-2116,952,-5494
0.725242,-2160,944,-5453
0.726187,-2172,978,-5422
0.727135,-2146,932,-5433
0.72808,-2170,960,-5499
0.729027,-2176,996,-5433
0.729973,-2178,974,-5502
0.73092,-2144,960,-5415
0.731867,-2182,968,-5503
0.732814,-2150,1014,-5433
0.73376,-2168,958,-5429
0.734705,-2144,950,-5387
0.735651,-2148,984,-5400
0.736598,-2154,970,-5425
0.737544,-2190,950,-5388
0.738492,-2180,946,-5499
0.739437,-2176,920,-5465
0.740383,-2192,940,-5418
0.741329,-2168,956,-5461
0.742276,-2200,930,-5418
0.743223,-2168,962,-5439
0.744169,-2202,952,-5413
0.745115,-2202,962,-5471
0.746062,-2224,968,-5427
0.747008,-2190,1014,-5401
0.747954,-2200,974,-5444
0.748901,-2180,954,-5329
0.749847,-2164,946,-5433
0.750803,-2214,992,-5441
0.751739,-2142,976,-5412
0.752685,-2172,950,-5389
0.753632,-2156,990,-5457
0.754578,-2144,1000,-5415
0.755525,-2146,998,-5475
0.756471,-2168,974,-5427
0.757418,-2220,958,-5482
0.758363,-2168,990,-5412
0.75931,-2146,948,-5414
0.760259,-2162,1032,-5424
0.761202,-2160,996,-5417
0.762148,-2186,984,-5425
0.763094,-2160,996,-5440
0.76404,-2186,996,-5370
0.764987,-2116,954,-5383
0.765933,-2136,998,-5460
0.766881,-2192,968,-5424
0.767825,-2202,984,-5378
0.768772,-2136,954,-5464
0.76972,-2222,986,-5466
0.770667,-2198,982,-5405
0.771611,-2152,968,-5414
0.772557,-2136,972,-5419
0.773503,-2186,974,-5396
0.774449,-2144,992,-5459
0.775398,-2162,980,-5427
0.776343,-2138,986,-5412
0.777289,-2162,1022,-5442
0.778239,-2146,966,-5375
0.779182,-2148,990,-5431
0.780129,-2132,996,-5509
0.781076,-2168,994,-5413
0.782023,-2172,992,-5399
0.782969,-2146,1020,-5500
0.783915,-2174,984,-5492
0.784862,-2142,1026,-5521
0.785807,-2136,968,-5514
0.786756,-2170,986,-5398
0.787702,-2152,1006,-5534
0.788647,-2132,992,-5539
0.789594,-2112,1000,-5435
0.79054,-2184,990,-5525
0.791487,-2136,1004,-5515
0.792433,-2154,1022,-5459
0.79338,-2178,996,-5491
0.794326,-2144,990,-5410
0.795271,-2170,1000,-5469
0.796219,-2192,996,-5366
0.797166,-2196,994,-5432
0.798112,-2188,1018,-5433
0.799058,-2184,960,-5438
0.800004,-2178,1002,-5446
0.800951,-2174,1034,-5433
0.801898,-2192,938,-5429
0.802847,-2174,1006,-5392
0.803789,-2152,1016,-5396
0.804736,-2170,1048,-5458
0.805682,-2164,1002,-5382
0.806628,-2152,956,-5451
0.807577,-2182,954,-5403
0.808522,-2194,974,-5404
0.809467,-2154,948,-5420
0.829339,-2186,976,-5491
0.830286,-2196,1052,-5492
0.831232,-2154,1000,-5465
0.832178,-2190,1012,-5405
0.833126,-2210,1062,-5434
0.834072,-2186,1042,-5510
0.835018,-2198,998,-5432
0.835965,-2230,1016,-5447
0.836912,-2156,1018,-5433
0.837857,-2174,1048,-5550
0.838804,-2146,1026,-5436
0.839751,-2148,1004,-5450
0.840696,-2200,1020,-5452
0.841643,-2180,1002,-5531
0.842592,-2188,1014,-5464
0.843535,-2140,1012,-5458
0.844482,-2176,1050,-5491
0.845429,-2128,1008,-5450
0.846374,-2168,1072,-5439
0.84732,-2160,1018,-5443
0.848267,-2180,1022,-5447
0.849213,-2172,1006,-5464
0.850158,-2190,1032,-5500
0.851104,-2222,1020,-5517
0.852051,-2182,1064,-5462
0.852999,-2244,1028,-5476
0.853944,-2176,1066,-5507
0.85489,-2182,1060,-5523
0.855837,-2182,1076,-5523
0.856782,-2216,1060,-5460
0.85773,-2182,1078,-5540
0.858675,-2176,1050,-5445
0.85962,-2194,1062,-5515
0.860567,-2204,1042,-5505
0.861513,-2176,1046,-5480
0.86246,-2218,1070,-5509
0.863407,-2206,1060,-5449
0.864352,-2162,1046,-5484
0.865299,-2198,1088,-5521
0.866245,-2194,1062,-5566
0.867192,-2218,1084,-5497
0.868138,-2184,1064,-5487
0.869083,-2192,1070,-5459
0.870029,-2204,1060,-5492
0.870975,-2156,1054,-5505
0.871921,-2168,1084,-5447
0.872868,-2238,1042,-5529
0.873814,-2278,1064,-5463
0.87476,-2196,1026,-5482
0.875707,-2198,1042,-5604
0.876654,-2198,1030,-5495
0.877598,-2194,1044,-5544
0.878544,-2188,1038,-5532
0.87949,-2154,1028,-5445
0.880438,-2170,1060,-5522
0.881382,-2136,1040,-5485
0.882328,-2180,1062,-5502
0.883273,-2176,1088,-5467
0.884219,-2154,1074,-5489
0.885165,-2228,1054,-5514
0.88611,-2210,1036,-5522
0.887056,-2224,1020,-5639
0.888001,-2182,1038,-5559
0.888948,-2168,984,-5545
0.889894,-2234,1090,-5503
0.89084,-2232,1036,-5506
0.891786,-2198,1088,-5471
0.892735,-2158,1042,-5423
0.89368,-2206,1028,-5478
0.894625,-2194,1078,-5578
